,Feature Importance
temperature,0.2830794952380236
Covalent Radius,0.0687161759944095
Dipole Polarizability,0.04303249346638015
Rh Loading,0.03486681979330123
Number Unfilled Electrons,0.03466555810188607
Zunger Pseudopotential (d),0.03401865348564743
Polarizability,0.025335141612137794
Zunger Pseudopotential (s),0.02445314113315352
Heat Capacity (Mass),0.02413760096641985
Zunger Pseudopotential (sigma),0.024028106003177042
Number d-shell Unfilled Electrons,0.02365907331927581
First Ionization Energy,0.02165770593479073
Zunger Pseudopotential (p),0.018731194313877673
Electron Affinity,0.017992081607455364
ammonia,0.017624270890468335
Atomic Number,0.01582545264981826
Third Ionization Energy,0.015113544743552941
Seventh Ionization Energy,0.014186717392621591
Atomic Weight,0.014072478670591837
Mendeleev Number,0.013880251848645662
Sixth Ionization Energy,0.013163757738355654
Fifth Ionization Energy,0.012206285125688233
Conductivity,0.011808664564355793
Periodic Table Row,0.010792681628345976
Ir Loading,0.009909145645030776
Boiling Temperature,0.009814096586021014
phi,0.009811065583856818
Density,0.00972053892479768
Zunger Pseudopotential (pi),0.008920747312307735
reactor,0.008884016703941454
GS Energy,0.008502740218386021
Heat Capacity (Molar),0.008351718235421298
Mn Loading,0.008145338882723419
Eighth Ionization Energy,0.00799135255588526
Cr Loading,0.0077795090281155355
Number Valence Electrons,0.007769970835200172
Electronegativity,0.007289373674948389
Second Ionization Energy,0.005895449514646889
Fourth Ionization Energy,0.005790461537049091
Sr Loading,0.005613427156890061
Fusion Enthalpy,0.005043873167535606
Number f-shell Valance Electrons,0.004934657608066304
Atomic Volume,0.004028548715437822
Number d-shell Valance Electrons,0.003783966326303511
Re Loading,0.0033220959896684194
Periodic Table Column,0.00293371896491494
Melting Temperature,0.002773478653491278
Number p-shell Valance Electrons,0.0026144035024781432
space,0.0025354164658658368
Heat Fusion,0.0022701452002031244
Zn Loading,0.002208444870520348
Number s-shell Unfilled Electrons,0.0021696776013635944
Y Loading,0.0021090108007629734
Number s-shell Valance Electrons,0.001999795835738916
IsDBlock,0.001880008987522203
Sc Loading,0.001375982117879495
Number p-shell Unfilled Electrons,0.0011184280562004036
Bi Loading,0.0010723344518015145
Cu Loading,0.0008822757403659921
In Loading,0.0007499026868131079
Pd Loading,0.0005704705273190709
Ca Loading,0.0005485095621638749
IsAlkali,0.00046233947709159375
Hf Loading,0.0003997923434468308
W Loading,0.00037044429185095285
Mg Loading,0.0002718078279291569
Mo Loading,0.00019671785249184646
Ni Loading,0.0001374537571714583
Number f-shell Unfilled Electrons,0.0
K Loading,0.0
IsNonmetal,0.0
IsMetalloid,0.0
Ru Loading,0.0
IsMetal,0.0
IsFBlock,0.0
Os Loading,0.0
Co Loading,0.0
Fe Loading,0.0
Pt Loading,0.0
n,0.0
GS Bandgap,0.0
