,Feature Importance
Periodic Table Column,0.0994034563180752
Number Valence Electrons,0.0790210500394406
Number d-shell Valance Electrons,0.06992597883827885
Melting Temperature,0.058453079416909165
Heat Fusion,0.04623959404830931
Fusion Enthalpy,0.042594801884205134
Conductivity,0.029469781027658706
Mo Loading,0.028116785357206388
Hf Loading,0.023811289327610972
Cu Loading,0.02187878857130935
GS Energy,0.019777061714362505
Zunger Pseudopotential (d),0.018929514980874144
Number p-shell Unfilled Electrons,0.018212378476654304
ammonia,0.017427681062187044
Number p-shell Valance Electrons,0.016945132247283504
Second Ionization Energy,0.016693670484520178
Atomic Weight,0.016656743815166915
Density,0.01614368058521281
Cr Loading,0.01598919203885881
Zunger Pseudopotential (p),0.015671959536828418
Heat Capacity (Molar),0.01512426616615054
Zunger Pseudopotential (s),0.014579117447220782
Periodic Table Row,0.013915906389522706
Atomic Number,0.013040709639884508
Heat Capacity (Mass),0.012853841343682951
Number s-shell Unfilled Electrons,0.012754267740327254
Eighth Ionization Energy,0.012360822020633482
Zn Loading,0.012120696581576551
Polarizability,0.011950098276109301
Covalent Radius,0.011907957283600237
space,0.011821816049598848
Atomic Volume,0.011715542046338567
Boiling Temperature,0.011389859493929767
Zunger Pseudopotential (pi),0.011077594216449438
Zunger Pseudopotential (sigma),0.010885525329536822
First Ionization Energy,0.009760229339074417
Dipole Polarizability,0.009423489159637413
phi,0.009203578270857962
Electron Affinity,0.008250309169966347
Electronegativity,0.00763594518119355
Third Ionization Energy,0.007570362266828849
Number s-shell Valance Electrons,0.007308815524307554
Fourth Ionization Energy,0.007034844187617883
Number Unfilled Electrons,0.00690565681614239
reactor,0.006811261304464848
Mendeleev Number,0.006559198113627927
Re Loading,0.0061623043869800335
Fifth Ionization Energy,0.005840285581163927
Pd Loading,0.004873365859044368
W Loading,0.004831287521324
Seventh Ionization Energy,0.004719756344791639
Sixth Ionization Energy,0.00464933390815002
Number d-shell Unfilled Electrons,0.0038321936610644274
Ru Loading,0.002704122820109985
Ni Loading,0.002554698068052265
Number f-shell Valance Electrons,0.0024880242796591736
Rh Loading,0.002215881481898142
IsDBlock,0.0017809496479402277
Mn Loading,0.0016584245883810155
Ca Loading,0.0015340619595242367
In Loading,0.0013947518526640135
IsAlkali,0.0012686841018507314
Bi Loading,0.0006384026210166638
Mg Loading,0.0005584731000977699
Sc Loading,0.00043625971233248866
Sr Loading,0.0003735604077505035
Ir Loading,8.375288867407134e-05
Y Loading,7.809607829707395e-05
Number f-shell Unfilled Electrons,0.0
n,0.0
Os Loading,0.0
Pt Loading,0.0
temperature,0.0
Fe Loading,0.0
K Loading,0.0
GS Bandgap,0.0
IsFBlock,0.0
IsMetal,0.0
IsMetalloid,0.0
IsNonmetal,0.0
Co Loading,0.0
