,Feature Importance
Rh Loading,0.13545609364579947
Number d-shell Valance Electrons,0.0829941709374962
Heat Capacity (Mass),0.07127800531549122
Periodic Table Column,0.058517373373120116
Covalent Radius,0.05597483839381277
Dipole Polarizability,0.054799456678717134
Electronegativity,0.05070193509719192
space,0.04947120752087795
Conductivity,0.03959948997360306
phi,0.03785378189397182
Polarizability,0.03644290361576775
Atomic Number,0.02529067219644931
Atomic Weight,0.02254921679184726
Second Ionization Energy,0.02050088972030316
Periodic Table Row,0.019224925203335144
Zunger Pseudopotential (p),0.01636560409196699
Zunger Pseudopotential (d),0.014851156436557053
Eighth Ionization Energy,0.014762314607736964
Ca Loading,0.013464026412830987
Third Ionization Energy,0.012216234291163298
Number Unfilled Electrons,0.012116866840448041
reactor,0.011587899444306786
Cu Loading,0.01115012799150286
GS Energy,0.009110549707113105
Number d-shell Unfilled Electrons,0.009079858314521247
Atomic Volume,0.00891107288998667
Melting Temperature,0.00886342309569498
Mendeleev Number,0.008612418149192051
Zn Loading,0.007875881626236484
Boiling Temperature,0.007753689977080301
Zunger Pseudopotential (s),0.0073535730324542975
Zunger Pseudopotential (sigma),0.006859436470388667
Fifth Ionization Energy,0.006298234604518396
ammonia,0.005719759496713626
Density,0.005551322667379068
Fusion Enthalpy,0.0038703590588010494
Seventh Ionization Energy,0.003841807516746525
Electron Affinity,0.0035834432044197385
Heat Fusion,0.003281931885344597
First Ionization Energy,0.003281350805605474
Sc Loading,0.002926953165655476
Heat Capacity (Molar),0.0027233618613605216
Fourth Ionization Energy,0.0025957547481061773
Pd Loading,0.002311548289266296
Sixth Ionization Energy,0.0021814762808179218
Ni Loading,0.001951421815332559
Number f-shell Valance Electrons,0.0014226726908609685
Zunger Pseudopotential (pi),0.0013352677583297742
Number s-shell Valance Electrons,0.0011596224109112836
Number Valence Electrons,0.0011446406812942497
Re Loading,0.0006488534763921205
IsAlkali,0.0005622101435741915
Number p-shell Unfilled Electrons,0.0004191164274797491
IsDBlock,0.00039344231724447486
Mn Loading,0.0002934165855244978
Number s-shell Unfilled Electrons,0.00026511680069598247
In Loading,0.00023332817230375523
W Loading,0.00018781498829599982
Sr Loading,0.0001874033811913972
Hf Loading,1.0312014229958131e-05
Y Loading,1.0312014229958131e-05
Number p-shell Valance Electrons,7.182246782767671e-06
Cr Loading,5.531044827849918e-06
Mo Loading,2.8089282556949317e-06
Ir Loading,2.346585407066713e-06
Bi Loading,7.821951356889042e-07
Fe Loading,0.0
Co Loading,0.0
n,0.0
IsMetalloid,0.0
Number f-shell Unfilled Electrons,0.0
Ru Loading,0.0
IsNonmetal,0.0
temperature,0.0
IsMetal,0.0
IsFBlock,0.0
Os Loading,0.0
Pt Loading,0.0
GS Bandgap,0.0
K Loading,0.0
Mg Loading,0.0
