,Feature Importance
First Ionization Energy,0.1501597563843799
Ir Loading,0.07771932186365191
Zunger Pseudopotential (s),0.06751394595632086
Zunger Pseudopotential (pi),0.0447213911876966
Number Unfilled Electrons,0.034303453715335296
Electronegativity,0.03387502851194499
Fourth Ionization Energy,0.03353878336462435
Heat Capacity (Mass),0.033530761231581455
Electron Affinity,0.03042724808750104
Zunger Pseudopotential (sigma),0.03039777678785937
Atomic Weight,0.029702164286494314
Zunger Pseudopotential (d),0.026040290040767453
Polarizability,0.02345607124968308
Atomic Number,0.021806063679299346
Sixth Ionization Energy,0.02065149945693729
Heat Capacity (Molar),0.020218845880044564
Fifth Ionization Energy,0.01973625353155898
Conductivity,0.019717863906215057
Dipole Polarizability,0.01844214148140784
reactor,0.017799004530256162
Covalent Radius,0.015841974917676683
Zunger Pseudopotential (p),0.015374106709119807
Boiling Temperature,0.015134008637844445
Mendeleev Number,0.015050700278306083
Melting Temperature,0.014674790024212587
Number Valence Electrons,0.014034722089371605
Density,0.013490503879581946
Seventh Ionization Energy,0.012534804509048692
Third Ionization Energy,0.012132789212740759
Number f-shell Valance Electrons,0.011926797446867421
Eighth Ionization Energy,0.010320803873237612
Mn Loading,0.009943702519111303
Pd Loading,0.008826889470267975
GS Energy,0.005435804264966208
Periodic Table Row,0.005378831596832296
Second Ionization Energy,0.005250748970100968
ammonia,0.004790145514850731
Heat Fusion,0.004575002326428694
Atomic Volume,0.004552519657192694
phi,0.00454347438970628
Periodic Table Column,0.0037290588179291996
Number p-shell Valance Electrons,0.003526306052528712
Number p-shell Unfilled Electrons,0.0034439434534436876
Number s-shell Valance Electrons,0.0034172670341756123
Number d-shell Valance Electrons,0.0031957549670082698
space,0.002772397475493257
Number d-shell Unfilled Electrons,0.0027380430605150096
Bi Loading,0.0024376651549543778
In Loading,0.0022698379560504604
Fusion Enthalpy,0.0022599058049533917
Number s-shell Unfilled Electrons,0.002231149944614339
Mo Loading,0.0019627943397549303
Ni Loading,0.001877702634106815
Zn Loading,0.0015641643091374208
W Loading,0.0010912031182944172
Re Loading,0.0010094215988866507
Sr Loading,0.0010027481069653432
IsAlkali,0.0008345940373918202
IsDBlock,0.0005134811355361412
Ca Loading,0.00018657211531081325
Sc Loading,0.00018657211531081325
Cu Loading,0.00015670661514914793
Mg Loading,1.279821971412066e-05
Cr Loading,9.12651175063124e-06
Fe Loading,0.0
Y Loading,0.0
Co Loading,0.0
GS Bandgap,0.0
Ru Loading,0.0
Rh Loading,0.0
K Loading,0.0
Number f-shell Unfilled Electrons,0.0
Os Loading,0.0
Pt Loading,0.0
IsNonmetal,0.0
IsMetalloid,0.0
IsMetal,0.0
IsFBlock,0.0
temperature,0.0
n,0.0
Hf Loading,0.0
