,Feature Importance
temperature,0.22658155160158894
Number Unfilled Electrons,0.07169677338104428
Number d-shell Unfilled Electrons,0.06653268294931548
Rh Loading,0.03796032207374891
Zunger Pseudopotential (d),0.036492968216503004
Covalent Radius,0.03614036030202648
Electronegativity,0.02940760737958495
Conductivity,0.028361905379621036
Third Ionization Energy,0.027582993263590337
Number d-shell Valance Electrons,0.0244158223562174
Sr Loading,0.023980311800309243
Zunger Pseudopotential (s),0.017757719389867994
Dipole Polarizability,0.01707045912885222
Polarizability,0.01701954272323432
Atomic Number,0.01632537879672756
Seventh Ionization Energy,0.01572814152027088
space,0.015683512566072907
Periodic Table Row,0.013676630743275029
Heat Capacity (Mass),0.013667613729629442
Fourth Ionization Energy,0.012797873465929064
Fifth Ionization Energy,0.012767860551025226
Zunger Pseudopotential (sigma),0.012131182567146199
Zunger Pseudopotential (p),0.011883867774118576
Sixth Ionization Energy,0.011648398882776446
Re Loading,0.011179397527075818
ammonia,0.01112331461804694
Density,0.011023719409037396
Fusion Enthalpy,0.010883221495035102
First Ionization Energy,0.010266025455655158
phi,0.01005396830974934
GS Energy,0.009316226873370134
reactor,0.009136810382741209
Boiling Temperature,0.008598713047992406
Atomic Volume,0.008216929002030384
Periodic Table Column,0.008047713722618094
Heat Fusion,0.007655775216435639
Number Valence Electrons,0.007197231498815518
Melting Temperature,0.007005277520840228
Eighth Ionization Energy,0.0069350543871209485
Heat Capacity (Molar),0.006113130789080573
Zunger Pseudopotential (pi),0.005691803690208058
Atomic Weight,0.00552692812969589
Mendeleev Number,0.0051105259060865845
Second Ionization Energy,0.004655942974128432
Electron Affinity,0.003460353169502734
IsDBlock,0.003048046874994846
Ca Loading,0.002825339863253605
Sc Loading,0.002642221236034059
Number s-shell Valance Electrons,0.002556197632488711
IsAlkali,0.0023775970213206574
Cr Loading,0.0021724598301634886
Bi Loading,0.0021079767356134986
Number s-shell Unfilled Electrons,0.0019179360334858342
Number f-shell Valance Electrons,0.0017552778296981552
Number p-shell Unfilled Electrons,0.0016881912596379831
W Loading,0.0016360001249537295
In Loading,0.0015396404565774407
Ni Loading,0.0015201505252546653
Number p-shell Valance Electrons,0.0013174048625475832
Zn Loading,0.0012473888901305013
Hf Loading,0.0008170699293077907
Pd Loading,0.0008156231307252263
Mn Loading,0.0007046342100543859
Y Loading,0.0007031708499133191
Ir Loading,0.0006986061324481381
Cu Loading,0.0006461561683229714
Mo Loading,0.000549840514370012
n,0.00010295268807934727
K Loading,0.00010057353288166928
Fe Loading,0.0
Os Loading,0.0
Pt Loading,0.0
Ru Loading,0.0
Co Loading,0.0
Number f-shell Unfilled Electrons,0.0
GS Bandgap,0.0
IsNonmetal,0.0
IsMetalloid,0.0
IsMetal,0.0
IsFBlock,0.0
Mg Loading,0.0
