,Feature Importance
Rh Loading,0.1270481314952877
Electronegativity,0.12105492638767636
Heat Capacity (Mass),0.06707372750738345
space,0.05530380582715843
Number d-shell Valance Electrons,0.05149870742427029
Periodic Table Column,0.04975225085489214
Covalent Radius,0.04769274616559143
Polarizability,0.03973856942051947
Zunger Pseudopotential (d),0.03730516669694943
Periodic Table Row,0.03505146086632589
Mendeleev Number,0.0338173776536905
Conductivity,0.03329152415729813
Atomic Weight,0.03072053495934742
Dipole Polarizability,0.021222163075115416
Atomic Number,0.0206610111257959
reactor,0.017287656654500085
Second Ionization Energy,0.014057515005866682
Ca Loading,0.013705627810770511
Eighth Ionization Energy,0.011899062000420145
Number Unfilled Electrons,0.011133105632756712
phi,0.010901166511553689
Boiling Temperature,0.010897335372515787
Melting Temperature,0.008047369913313732
Cu Loading,0.007525476563391871
GS Energy,0.0074489125108508315
Density,0.0072039905377489725
Ni Loading,0.00691671124968446
Number d-shell Unfilled Electrons,0.006441610496533638
Fifth Ionization Energy,0.006256955870389786
ammonia,0.005526408252839086
Zunger Pseudopotential (sigma),0.005502772290651719
Heat Fusion,0.005439782462592807
Sixth Ionization Energy,0.005420803879336833
Zunger Pseudopotential (s),0.005194577471021823
Number Valence Electrons,0.004890493855903481
Zn Loading,0.004861414043207007
Atomic Volume,0.00483672326213078
Electron Affinity,0.004684355453983055
Third Ionization Energy,0.0042234383381708355
Zunger Pseudopotential (p),0.004214820282722236
Fourth Ionization Energy,0.003438000725141102
Seventh Ionization Energy,0.00323236761427311
First Ionization Energy,0.002887566353497721
Heat Capacity (Molar),0.0028158776993482946
Sc Loading,0.0026548957531501148
Number s-shell Valance Electrons,0.002294807157221178
Number s-shell Unfilled Electrons,0.002220524985260291
Fusion Enthalpy,0.0019378129147350118
Re Loading,0.0019214431976858715
IsDBlock,0.0018706667994439997
Pd Loading,0.0015550440698926464
IsAlkali,0.0014928649563535849
K Loading,0.0011244938036967629
In Loading,0.0009308106976537747
Zunger Pseudopotential (pi),0.0008278942360249529
Number f-shell Valance Electrons,0.0006288067460687581
Y Loading,0.0006073047750864342
Number p-shell Unfilled Electrons,0.0005319267508713944
W Loading,0.00036325184392022475
n,0.0003371987431443108
Mo Loading,0.00020346842210891504
Mn Loading,0.00017024857818147873
Ir Loading,9.977426486045067e-05
Sr Loading,9.061393927114717e-05
Cr Loading,5.348780336304759e-06
Hf Loading,3.324067492828233e-06
Number p-shell Valance Electrons,2.716365657443476e-06
Bi Loading,7.56419463436605e-07
Co Loading,0.0
Fe Loading,0.0
GS Bandgap,0.0
Number f-shell Unfilled Electrons,0.0
Ru Loading,0.0
Os Loading,0.0
IsNonmetal,0.0
IsMetalloid,0.0
IsMetal,0.0
IsFBlock,0.0
Pt Loading,0.0
temperature,0.0
Mg Loading,0.0
