,Feature Importance
Ru Loading,0.0807952892513246
Periodic Table Column,0.04570025943599239
Number Valence Electrons,0.04029095877251991
Number s-shell Unfilled Electrons,0.03469191973895257
Number d-shell Valance Electrons,0.03379682794332284
Heat Fusion,0.03296259939441691
ammonia,0.03174377369960255
Melting Temperature,0.030072776397474944
Number p-shell Unfilled Electrons,0.028619192209815805
Mo Loading,0.02858546979339974
Electronegativity,0.02673785761231376
Conductivity,0.025149290835514572
Fusion Enthalpy,0.023142994950383224
Second Ionization Energy,0.01996587840083027
Cu Loading,0.019561213190775383
Zunger Pseudopotential (d),0.01927599516007366
Mendeleev Number,0.01900394931532351
Re Loading,0.018324295942362265
Seventh Ionization Energy,0.017742624745727423
space,0.017158354642953285
Number p-shell Valance Electrons,0.017122649306596852
Density,0.015515158056454415
Periodic Table Row,0.015171839674312262
Eighth Ionization Energy,0.01492186124305422
Heat Capacity (Molar),0.014201973037857286
Hf Loading,0.013898333028430649
Covalent Radius,0.013738676721315683
GS Energy,0.013606794795943414
Zunger Pseudopotential (p),0.013237966845846551
phi,0.012338009216257842
Zunger Pseudopotential (pi),0.011728679242782855
Zunger Pseudopotential (s),0.011637734532789906
Third Ionization Energy,0.011464111651544276
Atomic Weight,0.01131792815737488
Polarizability,0.011181805990688333
Number s-shell Valance Electrons,0.01099833272001719
First Ionization Energy,0.010880722923023424
n,0.010420811117246721
Atomic Number,0.01016635752275679
Rh Loading,0.010121616949414285
Fourth Ionization Energy,0.009788517211905896
Heat Capacity (Mass),0.009696717931527758
Boiling Temperature,0.009363957171366278
IsMetal,0.008983805735834937
reactor,0.008619541885833765
Zunger Pseudopotential (sigma),0.008210757755733714
Fifth Ionization Energy,0.007927494599612624
Cr Loading,0.007380301966598556
Pd Loading,0.007013825097226332
Ni Loading,0.006983508831187847
Number Unfilled Electrons,0.0062219634884865364
Number d-shell Unfilled Electrons,0.005657729209129763
Dipole Polarizability,0.005627161176048583
Electron Affinity,0.005446519612071615
Sixth Ionization Energy,0.005387068776176791
W Loading,0.005373977989224687
IsDBlock,0.004728772790569079
Atomic Volume,0.004665222444375235
Zn Loading,0.004614835340462492
In Loading,0.003929892690455738
Number f-shell Valance Electrons,0.0032974872841976983
Ir Loading,0.0026493218679287138
IsAlkali,0.0023048925654473246
Mn Loading,0.001885862885847417
Ca Loading,0.0013312258062456407
Bi Loading,0.0011375322909411237
Mg Loading,0.0011358680169409805
Co Loading,0.0008772148424117195
Fe Loading,0.0007074422963489413
Y Loading,0.0006535973541072859
Sr Loading,0.00046634675545185843
K Loading,0.0003216070026516356
Os Loading,0.0002881042337565821
Sc Loading,0.00024592932439314476
Pt Loading,8.31116027142619e-05
Number f-shell Unfilled Electrons,0.0
IsNonmetal,0.0
IsMetalloid,0.0
IsFBlock,0.0
GS Bandgap,0.0
temperature,0.0
